Date,Open,High,Low,Close,Volume
2019-10-14,131.349964,131.914133,131.190115,131.218323,13304300
2019-10-15,131.697820,133.324528,131.462746,133.117676,19695700
2019-10-16,132.384311,132.572382,131.199543,132.027008,20751600
2019-10-17,132.534697,132.976638,130.719933,131.349930,21460600
2019-10-18,131.415788,131.641464,128.406843,129.206100,32273500
2019-10-21,130.183986,130.231004,128.829958,130.165176,20078200
2019-10-22,130.672940,131.650842,128.124732,128.228165,27431000
2019-10-23,128.707697,129.243658,127.513517,129.046204,29844600
2019-10-24,131.067872,132.036375,130.390857,131.585037,37029300
2019-10-25,131.020824,132.713360,130.889184,132.327835,25959700
2019-10-28,135.778738,136.972918,134.941875,135.581284,35280100
2019-10-29,135.477814,135.872737,134.133184,134.302444,20589500
2019-10-30,134.951323,136.342957,134.264896,135.976242,18496600
2019-10-31,136.248878,136.277086,134.452924,134.810226,24605100
2019-11-01,135.647127,135.797578,134.434152,135.139374,33128400
2019-11-04,136.183051,136.342900,135.553054,135.919769,16912000
2019-11-05,136.314736,136.361753,135.318024,135.835190,18250200
2019-11-06,135.750520,135.891573,134.650375,135.459030,16575800
2019-11-07,135.252142,136.230057,135.186328,135.647064,17786700
2019-11-08,135.383779,137.273783,135.176913,137.245575,16732700
2019-11-11,136.662595,137.678117,136.089014,137.386627,14362600
2019-11-12,137.546495,138.759485,137.339629,138.289337,18641600
2019-11-13,137.979023,138.656037,137.546481,138.514984,16919200
2019-11-14,138.242283,139.549294,138.223473,139.220184,19729800
2019-11-15,140.038274,141.035000,139.417689,141.016190,23485700
2019-11-18,141.110251,141.561589,140.085317,141.364120,21534000
2019-11-19,141.871929,142.295060,141.232520,141.411179,23935700
2019-11-20,141.816816,142.316868,140.071358,141.165802,25696800
2019-11-21,140.958241,141.335647,140.109100,141.033722,18576100
2019-11-22,141.590416,141.807416,140.411046,141.137527,15901800
2019-11-25,141.524349,142.798074,141.448868,142.684845,22420900
2019-11-26,142.807526,143.807630,142.769793,143.439667,24620100
2019-11-27,143.722656,143.883049,142.958427,143.713226,15184400
2019-11-29,143.505658,143.694354,142.731984,142.826340,11977300
2019-12-02,143.232026,143.250900,139.939236,141.099731,27418400
2019-12-03,139.156212,140.986582,138.363665,140.873367,24066000
2019-12-04,141.656405,141.694138,140.769517,141.382797,17574700
2019-12-05,141.571527,141.826275,141.033728,141.458298,17869100
2019-12-06,142.458394,143.288660,141.779076,143.175446,16403500
2019-12-09,142.533903,143.609487,142.382940,142.807510,16687400
2019-12-10,142.741448,143.307551,142.241397,142.590500,16476100
2019-12-11,142.977348,143.288704,141.835727,143.128311,18856600
2019-12-12,143.081099,144.769965,142.486707,144.581268,24612100
2019-12-13,144.354853,146.138060,144.194461,145.798401,23845400
2019-12-16,146.345601,147.090956,146.071993,146.741867,24144200
2019-12-17,146.666408,146.911726,145.722912,145.949356,25425600
2019-12-18,145.581408,146.694727,145.468179,145.647446,24129200
2019-12-19,145.298314,146.968305,145.062440,146.911697,24958900
2019-12-20,148.459063,149.534648,147.458946,148.515671,53477500
2019-12-23,149.185545,149.185545,148.383582,148.515671,17718200
2019-12-24,148.581722,148.798736,148.242063,148.487381,8989200
2019-12-26,148.657217,149.761106,148.506254,149.704498,14520600
2019-12-27,150.440361,150.534717,149.279866,149.978058,18412800
2019-12-30,150.006404,150.034708,147.874094,148.685501,16348400
2019-12-31,147.911832,148.855328,147.609906,148.789276,18369400
2020-01-02,149.808237,151.648051,149.383667,151.544266,22622100
2020-01-03,149.374220,150.912108,149.128902,149.657257,21116200
2020-01-06,148.204300,150.110165,147.666500,150.044113,20813700
2020-01-07,150.317728,150.647943,148.430737,148.676041,21634100
2020-01-08,149.949792,151.714139,149.025170,151.044250,27746500
2020-01-09,152.695324,153.053857,151.931095,152.931198,21385000
